CIP13;NOM COURT;PRODUIT;Code EphMRA;Classe EphMRA;"Code
ATC";"Classe
ATC";"Code
ATC 2";"Libellé
ATC 2";Base de remboursement 2016-01;"Nombre de boites remboursées 
2016-01";"Montant remboursé 
2016-01";Base de remboursement 2016-02;"Nombre de boites remboursées 
2016-02";"Montant remboursé 
2016-02";Base de remboursement 2016-03;"Nombre de boites remboursées 
2016-03";"Montant remboursé 
2016-03";Base de remboursement 2016-04;"Nombre de boites remboursées 
2016-04";"Montant remboursé 
2016-04"
3400936373822;RISPERDALORO 0,5MG CPR DISP 28;RISPERDAL;N05A1;ANTIPSYCHOTIQUES ATYPIQUES;N05AX08;RISPERIDONE;N05;PSYCHOLEPTIQUES;1 352 €;152;1 180 €;927 €;114;776 €;955 €;112;827 €;673 €;78;605 €
3400936374362;RISPERDALORO 1MG CPR DISP 28;RISPERDAL;N05A1;ANTIPSYCHOTIQUES ATYPIQUES;N05AX08;RISPERIDONE;N05;PSYCHOLEPTIQUES;1 139 €;106;948 €;922 €;89;784 €;764 €;72;658 €;411 €;40;333 €
3400936374713;RISPERDALORO 2MG CPR DISP 28;RISPERDAL;N05A1;ANTIPSYCHOTIQUES ATYPIQUES;N05AX08;RISPERIDONE;N05;PSYCHOLEPTIQUES;1 063 €;54;900 €;752 €;39;606 €;937 €;45;695 €;354 €;21;376 €
3400936380394;AMOXICILLINE/ACIDE CLAVULANIQUE QUALIMED 100 MG/12,5MG/ML ENF 1/10,5 G;AMOXICILLINE/ACIDE CLAVULANIQUE QUALIMED;J01C1;PENICILLINES ORALES A LARGE SPECTRE;J01CR02;AMOXICILLINE ET INHIBITEUR D'ENZYME;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;10 €;2;6 €;0 €;0;0 €;0 €;0;0 €;0 €;0;0 €
3400936380684;AMOXICILLINE/ACIDE CLAVULANIQUE ARROW 1 G/125 MG AD SACH 8/2 G;AMOXICILLINE/ACIDE CLAVULANIQUE ARROW;J01C1;PENICILLINES ORALES A LARGE SPECTRE;J01CR02;AMOXICILLINE ET INHIBITEUR D'ENZYME;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;73 796 €;13 308;52 507 €;74 245 €;13 585;52 360 €;80 045 €;14 492;56 562 €;62 527 €;11 429;44 391 €
3400936380745;AMOXICILLINE/ACIDE CLAVULANIQUE ARROW 1 G/125 MG AD SACH 12/2 G;AMOXICILLINE/ACIDE CLAVULANIQUE ARROW;J01C1;PENICILLINES ORALES A LARGE SPECTRE;J01CR02;AMOXICILLINE ET INHIBITEUR D'ENZYME;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;144 246 €;20 428;102 897 €;147 246 €;20 927;104 746 €;150 757 €;21 702;106 822 €;128 484 €;18 434;92 018 €
3400936381056;AMISULPRIDE ARROW 100MG CPR SEC 30;AMISULPRIDE ARROW;N05A1;ANTIPSYCHOTIQUES ATYPIQUES;N05AL05;AMISULPRIDE;N05;PSYCHOLEPTIQUES;16 218 €;1 518;14 209 €;16 520 €;1 562;14 344 €;18 207 €;1 714;16 006 €;17 337 €;1 632;15 148 €
3400936381575;PARACETAMOL ARROW 1G CPR 8;PARACETAMOL ARROW;N02B;NON NARCOTIQUES ET ANTIPYRETIQUES;N02BE01;PARACETAMOL;N02;ANALGESIQUES;269 510 €;235 283;192 195 €;302 209 €;264 941;214 351 €;339 494 €;298 647;241 234 €;287 045 €;252 289;204 744 €
3400936381636;PARACETAMOL TEVA 1G CPR 8;PARACETAMOL TEVA;N02B;NON NARCOTIQUES ET ANTIPYRETIQUES;N02BE01;PARACETAMOL;N02;ANALGESIQUES;224 063 €;193 860;158 949 €;237 843 €;206 875;168 296 €;258 002 €;225 140;182 312 €;217 895 €;189 918;154 893 €
3400936381865;PARACETAMOL BIOGARAN 1G CPR 8;PARACETAMOL BIOGARAN;N02B;NON NARCOTIQUES ET ANTIPYRETIQUES;N02BE01;PARACETAMOL;N02;ANALGESIQUES;954 631 €;840 678;681 910 €;1 041 291 €;921 293;739 024 €;1 143 192 €;1 013 397;811 556 €;981 517 €;869 398;701 167 €
3400936381926;PARACETAMOL EG 1 G CPR 8;PARACETAMOL EG;N02B;NON NARCOTIQUES ET ANTIPYRETIQUES;N02BE01;PARACETAMOL;N02;ANALGESIQUES;186 509 €;163 797;133 438 €;186 623 €;163 933;132 181 €;197 188 €;173 500;139 941 €;165 177 €;144 915;117 992 €
3400936382008;PARACETAMOL RATIOPHARM 1G CPR 8;PARACETAMOL RATIOPHARM;N02B;NON NARCOTIQUES ET ANTIPYRETIQUES;N02BE01;PARACETAMOL;N02;ANALGESIQUES;170 €;151;114 €;226 €;188;154 €;481 €;321;339 €;216 €;178;147 €
3400936384019;COPAXONE 20MG/ML SOL INJ SER 28/1 ML;COPAXONE;L03A9;TOUS AUTRES IMMUNOSTIMULANTS, INTERFERONS EXCLUS;L03AX13;GLATIRAMERE ACETATE;L03;IMMUNOSTIMULANTS;4 154 113 €;4 785;4 105 812 €;4 282 165 €;4 966;4 230 902 €;4 261 264 €;5 208;4 210 176 €;3 996 687 €;4 896;3 942 271 €
3400936384248;CIPROFLOXACINE BIOGARAN 250MG CPR 12;CIPROFLOXACINE BIOGARAN;J01G1;FLUOROQUINOLONES ORALES;J01MA02;CIPROFLOXACINE;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;45 815 €;6 104;33 182 €;45 576 €;6 132;32 962 €;45 733 €;6 228;33 279 €;43 738 €;5 908;31 951 €
3400936384309;CIPROFLOXACINE BIOGARAN 500MG CPR 12;CIPROFLOXACINE BIOGARAN;J01G1;FLUOROQUINOLONES ORALES;J01MA02;CIPROFLOXACINE;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;424 041 €;34 030;309 896 €;420 729 €;33 870;309 089 €;440 451 €;35 421;321 867 €;391 653 €;31 513;286 885 €
3400936385139;EXOMUC 200MG GRANULES 24 SACHETS;EXOMUC;R05C;EXPECTORANTS;R05CB01;ACETYLCYSTEINE;R05;MEDICAMENTS DU RHUME ET DE LA TOUX;197 €;43;149 €;210 €;41;126 €;304 €;62;251 €;257 €;54;193 €
3400936387089;TERBINAFINE MYLAN 250 MG CPR SEC 14;TERBINAFINE MYLAN;J02A;AGENTS SYSTEMIQUES POUR INFECTIONS FONGIQUES;D01BA02;TERBINAFINE;D01;ANTIFONGIQUES A USAGE DERMATOLOGIQUE;7 394 €;543;4 851 €;8 817 €;655;5 955 €;8 116 €;593;5 459 €;7 501 €;565;5 163 €
3400936387140;TERBINAFINE MYLAN 250 MG CPR SEC 28;TERBINAFINE MYLAN;J02A;AGENTS SYSTEMIQUES POUR INFECTIONS FONGIQUES;D01BA02;TERBINAFINE;D01;ANTIFONGIQUES A USAGE DERMATOLOGIQUE;416 165 €;15 797;283 591 €;435 565 €;16 567;296 596 €;472 201 €;17 976;321 669 €;460 774 €;17 556;314 268 €
3400936387898;TERBINAFINE QUALIMED 250 MG CPR SEC 28;TERBINAFINE QUALIMED;J02A;AGENTS SYSTEMIQUES POUR INFECTIONS FONGIQUES;D01BA02;TERBINAFINE;D01;ANTIFONGIQUES A USAGE DERMATOLOGIQUE;0 €;0;0 €;49 €;2;49 €;0 €;0;0 €;0 €;0;0 €
3400936388499;OMEPRAZOLE QUIVER 20 MG GELULE 7;OMEPRAZOLE QUIVER;A02B2;INHIBITEURS DE LA POMPE A PROTONS;A02BC01;OMEPRAZOLE;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;4 €;2;2 €;0 €;0;0 €;2 €;1;1 €;0 €;0;0 €
3400936388550;OMEPRAZOLE QUIVER 20 MG GELULE 14;OMEPRAZOLE QUIVER;A02B2;INHIBITEURS DE LA POMPE A PROTONS;A02BC01;OMEPRAZOLE;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;20 €;5;10 €;12 €;2;10 €;8 €;2;7 €;4 €;1;3 €
3400936388611;OMEPRAZOLE QUIVER 20 MG GELULE 28;OMEPRAZOLE QUIVER;A02B2;INHIBITEURS DE LA POMPE A PROTONS;A02BC01;OMEPRAZOLE;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;8 €;1;5 €;16 €;2;11 €;8 €;1;8 €;33 €;4;27 €
3400936388789;CETIRIZINE ACTAVIS 10 MG CPR SEC 15;CETIRIZINE ACTAVIS;R06A;ANTIHISTAMINIQUES SYSTEMIQUES;R06AE07;CETIRIZINE;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;45 €;19;22 €;4 €;2;1 €;22 €;8;12 €;11 €;5;3 €
3400936388840;ZOLPIDEM ARROW 10MG CPR SEC 7;ZOLPIDEM ARROW;N05B1;HYPNOTIQUES NON BARBITURIQUES NON ASSOCIES;N05CF02;ZOLPIDEM;N05;PSYCHOLEPTIQUES;0 €;0;0 €;1 €;1;0 €;0 €;0;0 €;0 €;0;0 €
3400936388901;ZOLPIDEM ARROW 10MG CPR SEC 14;ZOLPIDEM ARROW;N05B1;HYPNOTIQUES NON BARBITURIQUES NON ASSOCIES;N05CF02;ZOLPIDEM;N05;PSYCHOLEPTIQUES;140 813 €;87 109;46 935 €;140 248 €;88 781;46 823 €;152 387 €;96 669;51 043 €;142 277 €;90 183;47 376 €
3400936391451;QUINAPRIL TEVA 5 MG CPR SEC 28;QUINAPRIL TEVA;C09A;INHIBITEURS DE L'ENZYME DE CONVERSION NON ASSOCIES;C09AA06;QUINAPRIL;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;3 918 €;1 546;3 234 €;3 833 €;1 541;3 187 €;4 243 €;1 715;3 518 €;3 739 €;1 508;3 096 €
3400936391512;QUINAPRIL TEVA 10 MG CPR 28;QUINAPRIL TEVA;C09A;INHIBITEURS DE L'ENZYME DE CONVERSION NON ASSOCIES;C09AA06;QUINAPRIL;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;3 €;1;2 €;0 €;0;0 €;3 €;1;2 €;0 €;0;0 €
3400936391680;QUINAPRIL TEVA 20MG CPR 28;QUINAPRIL TEVA;C09A;INHIBITEURS DE L'ENZYME DE CONVERSION NON ASSOCIES;C09AA06;QUINAPRIL;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;7 787 €;1 241;6 438 €;8 004 €;1 287;6 548 €;8 486 €;1 371;6 936 €;7 937 €;1 281;6 490 €
3400936392113;PAROXETINE ISOMED 20 MG CPR SEC 14;PAROXETINE ISOMED;N06A4;ANTIDEPRESSEURS INHIBITEURS SELECTIFS DE LA RECAPTURE DE LA SEROTONINE (SSRI);N06AB05;PAROXETINE;N06;PSYCHOANALEPTIQUES;125 €;35;84 €;133 €;39;95 €;76 €;22;54 €;24 €;6;20 €
3400936392342;PAROXETINE RPG 20MG CPR SEC 14;PAROXETINE RPG;N06A4;ANTIDEPRESSEURS INHIBITEURS SELECTIFS DE LA RECAPTURE DE LA SEROTONINE (SSRI);N06AB05;PAROXETINE;N06;PSYCHOANALEPTIQUES;143 €;42;112 €;172 €;42;129 €;86 €;24;77 €;139 €;42;117 €
3400936393172;AMISULPRIDE MYLAN 200MG CPR SEC 60;AMISULPRIDE MYLAN;N05A1;ANTIPSYCHOTIQUES ATYPIQUES;N05AL05;AMISULPRIDE;N05;PSYCHOLEPTIQUES;120 742 €;2 805;112 476 €;123 884 €;2 891;114 524 €;129 721 €;3 030;119 874 €;124 059 €;2 894;114 366 €
3400936393523;CITALOPRAM TEVA SANTE 20MG CPR SEC 28;CITALOPRAM TEVA SANTE;N06A4;ANTIDEPRESSEURS INHIBITEURS SELECTIFS DE LA RECAPTURE DE LA SEROTONINE (SSRI);N06AB04;CITALOPRAM;N06;PSYCHOANALEPTIQUES;85 634 €;12 733;66 199 €;87 858 €;13 111;67 782 €;92 652 €;13 859;71 674 €;88 980 €;13 379;68 872 €
3400936394063;CITALOPRAM ISOMED 20 MG CPR SEC 28;CITALOPRAM ISOMED;N06A4;ANTIDEPRESSEURS INHIBITEURS SELECTIFS DE LA RECAPTURE DE LA SEROTONINE (SSRI);N06AB04;CITALOPRAM;N06;PSYCHOANALEPTIQUES;2 107 €;318;1 587 €;2 147 €;325;1 605 €;1 925 €;293;1 454 €;1 715 €;247;1 260 €
3400936394643;CITALOPRAM SANDOZ 20MG CPR SEC 28;CITALOPRAM SANDOZ;N06A4;ANTIDEPRESSEURS INHIBITEURS SELECTIFS DE LA RECAPTURE DE LA SEROTONINE (SSRI);N06AB04;CITALOPRAM;N06;PSYCHOANALEPTIQUES;133 361 €;19 834;103 204 €;131 090 €;19 611;101 183 €;139 389 €;20 907;107 487 €;128 168 €;19 295;99 087 €
3400936395015;DOMPERIDONE ZYDUS 10MG CPR 40;DOMPERIDONE ZYDUS;A03F;MEDICAMENTS DE LA MOTRICITE DIGESTIVE;A03FA03;DOMPERIDONE;A03;MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX;12 611 €;5 828;5 407 €;12 265 €;5 752;5 261 €;12 338 €;5 754;5 253 €;10 226 €;4 804;4 528 €
3400936395534;CREON 25 000 U GELULE 60;CREON;A09A;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;A09AA02;MULTIENZYMES (LIPASE, PROTEASE...);A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;1 695 547 €;82 040;1 531 568 €;1 741 070 €;84 405;1 572 703 €;1 880 332 €;91 274;1 698 711 €;1 663 490 €;80 752;1 506 357 €
3400936396425;CREON 12 000 U GELULE 60;CREON;A09A;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;A09AA02;MULTIENZYMES (LIPASE, PROTEASE...);A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;64 406 €;5 177;55 401 €;63 131 €;5 076;54 383 €;69 582 €;5 592;59 911 €;79 942 €;6 448;68 988 €
3400936396654;CREON 12 000 U GELULE 120;CREON;A09A;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;A09AA02;MULTIENZYMES (LIPASE, PROTEASE...);A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;95 924 €;4 186;85 008 €;89 620 €;3 913;79 023 €;97 079 €;4 237;85 559 €;115 955 €;5 086;102 438 €
3400936396715;NORDITROPINE NORDIFLEX 5 MG/1,5 ML SOL INJ STYLO 1;NORDITROPINE NORDIFLEX;H04C;HORMONES DE CROISSANCE;H01AC01;SOMATROPINE;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;46 059 €;280;45 743 €;47 472 €;296;47 156 €;57 880 €;360;57 880 €;56 502 €;347;56 502 €
3400936396883;NORDITROPINE NORDIFLEX 10 MG/1,5 ML SOL INJ STYLO 1;NORDITROPINE NORDIFLEX;H04C;HORMONES DE CROISSANCE;H01AC01;SOMATROPINE;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;156 716 €;486;156 716 €;191 315 €;576;191 315 €;236 229 €;735;235 611 €;245 019 €;744;244 400 €
3400936396944;NORDITROPINE NORDIFLEX 15 MG/1,5 ML SOL INJ STYLO 1;NORDITROPINE NORDIFLEX;H04C;HORMONES DE CROISSANCE;H01AC01;SOMATROPINE;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;2 942 309 €;5 977;2 935 409 €;3 103 282 €;6 366;3 093 623 €;3 341 701 €;6 831;3 333 882 €;3 142 390 €;6 462;3 134 570 €
3400936397026;RHOPHYLAC 0,2MG/2ML SOL INJ 1/2 ML;RHOPHYLAC;J06J;AUTRES IMMUNOGLOBULINES SPECIFIQUES;J06BB01;IMMUNOGLOBULINE ANTI-D (rh);J06;IMMUNSERUMS ET IMMUNOGLOBULINES;172 575 €;2 774;171 981 €;183 567 €;2 949;182 617 €;188 884 €;3 041;187 577 €;178 472 €;2 857;177 225 €
3400936397194;RHOPHYLAC 0,3MG/2ML SOL INJ 1/2 ML;RHOPHYLAC;J06J;AUTRES IMMUNOGLOBULINES SPECIFIQUES;J06BB01;IMMUNOGLOBULINE ANTI-D (rh);J06;IMMUNSERUMS ET IMMUNOGLOBULINES;490 684 €;5 673;486 680 €;491 555 €;5 659;487 166 €;548 591 €;6 321;543 651 €;523 793 €;6 068;520 315 €
3400936397774;MIZOLLEN LP 10MG CPR 15;MIZOLLEN;R06A;ANTIHISTAMINIQUES SYSTEMIQUES;R06AX25;MIZOLASTINE;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;22 039 €;4 801;7 869 €;24 138 €;5 295;8 493 €;28 226 €;6 215;9 852 €;31 353 €;6 894;10 949 €
3400936398085;MIZOLLEN 10 MG CPR 30;MIZOLLEN;R06A;ANTIHISTAMINIQUES SYSTEMIQUES;R06AX25;MIZOLASTINE;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;203 093 €;21 834;71 202 €;218 784 €;23 597;76 069 €;253 893 €;27 456;87 952 €;284 767 €;30 991;96 796 €
3400936401488;AURICULARUM PDRE SOLV SOL AURICULAIRE 1/10 ML;AURICULARUM;S02C;ASSOCIATIONS DE CORTICOIDES ET D'ANTIINFECTIEUX A USAGE AURICULAIRE;S02CA06;DEXAMETHASONE ET ANTIINFECTIEUX;S02;MEDICAMENTS OTOLOGIQUES;239 175 €;39 868;77 296 €;248 932 €;41 920;80 788 €;254 387 €;42 832;82 479 €;224 156 €;37 826;73 155 €
3400936401549;PROTHIADEN 25 MG GELULE 50;PROTHIADEN;N06A9;AUTRES ANTIDEPRESSEURS;N06AA16;DOSULEPINE;N06;PSYCHOANALEPTIQUES;48 107 €;9 297;36 856 €;47 957 €;9 335;36 796 €;52 344 €;10 194;40 142 €;49 720 €;9 702;38 370 €
3400936404380;REYATAZ 150MG GELULE 60;REYATAZ;J05C2;INHIBITEURS DE PROTEASE;J05AE08;ATAZANAVIR;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;69 317 €;138;69 317 €;74 267 €;152;73 071 €;77 419 €;158;73 829 €;66 310 €;134;68 251 €
3400936404502;REYATAZ 200MG GELULE 60;REYATAZ;J05C2;INHIBITEURS DE PROTEASE;J05AE08;ATAZANAVIR;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;619 281 €;1 284;617 925 €;628 661 €;1 295;628 209 €;664 182 €;1 385;663 277 €;605 858 €;1 264;604 502 €
3400936405851;COAPROVEL 300/12,5MG CPR 28;COAPROVEL;C09D1;ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES;C09DA04;IRBESARTAN ET DIURETIQUES;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;0 €;0;0 €;0 €;0;0 €;30 €;1;30 €;30 €;1;30 €
3400936406223;NUTROPINAQ 10 MG/2ML SOL INJ 1/2 ML;NUTROPINAQ;H04C;HORMONES DE CROISSANCE;H01AC01;SOMATROPINE;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;1 267 968 €;3 772;1 267 041 €;1 309 790 €;3 915;1 308 863 €;1 395 003 €;4 141;1 393 142 €;1 258 247 €;3 774;1 256 393 €
3400936406391;TELZIR 700 MG CPR 60;TELZIR;J05C2;INHIBITEURS DE PROTEASE;J05AE07;FOSAMPRENAVIR;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;176 542 €;443;176 542 €;175 891 €;448;175 143 €;171 905 €;446;171 905 €;157 482 €;403;156 734 €
3400936406452;TELZIR 50 MG/ML SUSP BUV 1/225 ML;TELZIR;J05C2;INHIBITEURS DE PROTEASE;J05AE07;FOSAMPRENAVIR;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;1 862 €;18;1 862 €;1 447 €;14;1 447 €;2 688 €;26;2 688 €;1 758 €;17;1 758 €
3400936406681;LITAK 2 MG/ML SOL INJ 1/5 ML;LITAK;L01B;ANTIMETABOLITES;L01BB04;CLADRIBINE;L01;ANTINEOPLASIQUES;6 965 €;18;6 965 €;5 030 €;13;5 030 €;7 352 €;19;7 352 €;2 322 €;6;2 322 €
3400936406742;LITAK 2 MG/ML SOL INJ 5/5 ML;LITAK;L01B;ANTIMETABOLITES;L01BB04;CLADRIBINE;L01;ANTINEOPLASIQUES;11 630 €;7;11 630 €;6 646 €;4;6 646 €;19 937 €;10;19 937 €;21 598 €;11;21 598 €
3400936406971;ABILIFY 5MG CPR 28;ABILIFY;N05A1;ANTIPSYCHOTIQUES ATYPIQUES;N05AX12;ARIPIPRAZOLE;N05;PSYCHOLEPTIQUES;1 176 576 €;14 548;1 020 890 €;1 355 185 €;16 824;1 172 862 €;1 412 544 €;17 585;1 219 719 €;1 155 963 €;14 321;994 958 €
3400936407343;ABILIFY 10MG CPR 28;ABILIFY;N05A1;ANTIPSYCHOTIQUES ATYPIQUES;N05AX12;ARIPIPRAZOLE;N05;PSYCHOLEPTIQUES;1 796 614 €;22 427;1 628 309 €;1 774 389 €;22 142;1 604 749 €;1 746 131 €;21 842;1 579 164 €;1 426 322 €;17 759;1 292 960 €
3400936407862;ABILIFY 15MG CPR 28;ABILIFY;N05A1;ANTIPSYCHOTIQUES ATYPIQUES;N05AX12;ARIPIPRAZOLE;N05;PSYCHOLEPTIQUES;1 437 202 €;18 107;1 332 695 €;1 417 792 €;17 856;1 313 239 €;1 287 302 €;16 203;1 193 500 €;1 043 242 €;13 116;965 878 €
3400936408982;NICOTINELL 1MG CPR MENT SS SUCRE 36;NICOTINELL;N07B;MEDICAMENTS ANTITABAC;N07BA01;NICOTINE;N07;AUTRES MEDICAMENTS DU SYSTEME NERVEUX;1 363 €;90;1 363 €;1 740 €;117;1 725 €;1 723 €;112;1 686 €;1 553 €;99;1 553 €
3400936409064;NICOTINELL 1MG CPR MENT SS SUCRE 96;NICOTINELL;N07B;MEDICAMENTS ANTITABAC;N07BA01;NICOTINE;N07;AUTRES MEDICAMENTS DU SYSTEME NERVEUX;2 018 €;89;2 018 €;2 495 €;123;2 495 €;2 443 €;126;2 410 €;2 258 €;105;2 228 €
3400936409705;MOVICOL ENFANT (MACROGOL 6,563 G PDRE SOL BUV SACHET 20/6,9 G;MOVICOL;A06A7;LAXATIFS OSMOTIQUES AVEC ELECTROLYTES;A06AD65;MACROGOL EN ASSOCIATION;A06;LAXATIFS;28 684 €;5 397;10 265 €;32 303 €;6 171;11 264 €;33 431 €;6 800;11 757 €;29 512 €;6 030;10 771 €
3400936410305;CERTICAN 0,75MG CPR 60;CERTICAN;L04X;AUTRES IMMUNOSUPPRESSEURS;L04AA18;EVEROLIMUS;L04;IMMUNOSUPPRESSEURS;1 145 045 €;3 591;1 145 045 €;1 208 533 €;3 753;1 208 231 €;1 308 348 €;4 087;1 308 348 €;1 235 866 €;3 858;1 235 866 €
3400936410824;CERTICAN 0,50MG CPR 60;CERTICAN;L04X;AUTRES IMMUNOSUPPRESSEURS;L04AA18;EVEROLIMUS;L04;IMMUNOSUPPRESSEURS;917 863 €;4 246;916 844 €;953 927 €;4 351;952 704 €;1 087 222 €;4 978;1 086 203 €;991 055 €;4 558;989 425 €
3400936411135;CERTICAN 0,25MG CPR 60;CERTICAN;L04X;AUTRES IMMUNOSUPPRESSEURS;L04AA18;EVEROLIMUS;L04;IMMUNOSUPPRESSEURS;152 474 €;1 390;152 370 €;141 581 €;1 273;141 581 €;144 423 €;1 319;144 423 €;154 206 €;1 395;154 206 €
3400936411593;CERTICAN 0,1MG CPR DISPERSIBLE 60;CERTICAN;L04X;AUTRES IMMUNOSUPPRESSEURS;L04AA18;EVEROLIMUS;L04;IMMUNOSUPPRESSEURS;10 949 €;236;10 949 €;10 734 €;228;10 647 €;11 721 €;255;11 721 €;11 852 €;257;11 852 €
3400936411883;CERTICAN 0,25MG CPR DISPERSIBLE 60;CERTICAN;L04X;AUTRES IMMUNOSUPPRESSEURS;L04AA18;EVEROLIMUS;L04;IMMUNOSUPPRESSEURS;28 301 €;250;28 301 €;26 393 €;245;26 393 €;22 041 €;200;22 041 €;18 213 €;166;18 213 €
3400936412026;VENTILASTIN NOVOLIZER 100MCG/DOSE PDR INH 200 DOSES +INHALATEUR;VENTILASTIN;R03A4;BETA 2 STIMULANTS D'ACTION BREVE, A INHALER;R03AC02;SALBUTAMOL;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;73 804 €;8 390;53 577 €;73 408 €;8 350;53 216 €;79 058 €;9 041;57 259 €;74 217 €;8 462;53 730 €
3400936412194;VENTILASTIN NOVOLIZER 100MCG/DOSE PDR INH 200 DOSES;VENTILASTIN;R03A4;BETA 2 STIMULANTS D'ACTION BREVE, A INHALER;R03AC02;SALBUTAMOL;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;16 986 €;2 241;12 886 €;17 140 €;2 261;12 952 €;18 900 €;2 491;14 341 €;16 827 €;2 251;12 892 €
3400936413146;RANITIDINE ARROW 75MG CPR EFF 28;RANITIDINE ARROW;A02B1;ANTIHISTAMINIQUES H2;A02BA02;RANITIDINE;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;3 181 €;1 048;955 €;3 233 €;1 072;907 €;3 895 €;1 299;1 096 €;3 601 €;1 183;960 €
3400936413375;RANITIDINE MYLAN PHARMA 75MG CPR EFF 28;RANITIDINE MYLAN PHARMA;A02B1;ANTIHISTAMINIQUES H2;A02BA02;RANITIDINE;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;3 €;1;0 €;0 €;0;0 €;0 €;0;0 €;0 €;0;0 €
3400936413726;NORLEVO 1,5MG CPR 1;NORLEVO;G03A9;AUTRES CONTRACEPTIFS HORMONAUX, SYSTEMIQUES;G03AD01;LEVONORGESTREL;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;92 373 €;13 986;63 743 €;94 961 €;14 466;64 000 €;87 695 €;13 389;59 073 €;87 761 €;13 413;58 991 €
3400936414327;IMUREL 25 MG CPR 50;IMUREL;L04X;AUTRES IMMUNOSUPPRESSEURS;L04AX01;AZATHIOPRINE;L04;IMMUNOSUPPRESSEURS;57 656 €;5 912;57 495 €;59 866 €;6 129;59 789 €;63 212 €;6 502;63 027 €;59 468 €;6 137;59 321 €
3400936414907;IMUREL 50 MG CPR 100;IMUREL;L04X;AUTRES IMMUNOSUPPRESSEURS;L04AX01;AZATHIOPRINE;L04;IMMUNOSUPPRESSEURS;515 320 €;18 398;514 223 €;521 943 €;18 699;520 823 €;560 683 €;20 051;559 560 €;531 053 €;19 069;530 001 €
3400936415157;DOMPERIDONE GERDA 10 MG CPR 40;DOMPERIDONE SUBSTIPHARM;A03F;MEDICAMENTS DE LA MOTRICITE DIGESTIVE;A03FA03;DOMPERIDONE;A03;MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX;0 €;0;0 €;6 €;3;6 €;0 €;0;0 €;0 €;0;0 €
3400936415508;LISINOPRIL SANDOZ 5MG CPR SEC 28;LISINOPRIL SANDOZ;C09A;INHIBITEURS DE L'ENZYME DE CONVERSION NON ASSOCIES;C09AA03;LISINOPRIL;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;3 531 €;1 047;3 092 €;3 934 €;1 194;3 444 €;4 120 €;1 243;3 594 €;4 074 €;1 237;3 575 €
3400936415676;LISINOPRIL SANDOZ 5 MG CPR SEC 30;LISINOPRIL SANDOZ;C09A;INHIBITEURS DE L'ENZYME DE CONVERSION NON ASSOCIES;C09AA03;LISINOPRIL;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;0 €;0;0 €;3 €;1;3 €;0 €;0;0 €;0 €;0;0 €
